Customer_ID,Age,Gender,City,Income_Level,Purchase_Mode,Brand_Purchased,Price_Range,Payment_Mode,Purchase_Frequency,Satisfaction_Rating
CUST02679,51,Male,Hyderabad,Low,Online,MSI,30K-50K,Cash,Rare,5
CUST02680,45,Male,Hyderabad,Medium,Offline,HP,30K-50K,Debit Card,Rare,3
CUST02681,58,Female,Mumbai,Medium,Online,Samsung,30K-50K,Cash,Occasional,2
CUST02682,56,Female,Jaipur,Medium,Offline,Dell,Below 30K,Debit Card,Rare,3
CUST02683,39,Male,Kolkata,Low,Online,Dell,Below 30K,Debit Card,Rare,2
CUST02684,34,Female,Mumbai,Medium,Offline,Samsung,80K-1.2L,UPI,Frequent,3
CUST02685,51,Male,Ahmedabad,Medium,Online,Acer,30K-50K,Debit Card,Occasional,2
CUST02686,23,Female,Pune,Medium,Offline,Dell,30K-50K,Debit Card,Rare,4
CUST02687,23,Female,Pune,Medium,Online,Apple,Above 1.2L,Cash,Rare,4
CUST02688,51,Male,Kolkata,Medium,Online,Samsung,80K-1.2L,UPI,Rare,2
CUST02689,18,Male,Mumbai,Medium,Online,Lenovo,Below 30K,UPI,Rare,1
CUST02690,27,Male,Jaipur,High,Offline,Lenovo,50K-80K,Debit Card,Frequent,2
CUST02691,38,Female,Jaipur,Low,Online,HP,50K-80K,Cash,Frequent,1
CUST02692,22,Male,Ahmedabad,High,Online,Apple,50K-80K,Cash,Rare,3
CUST02693,19,Male,Kolkata,Medium,Offline,Lenovo,50K-80K,Cash,Rare,2
CUST02694,39,Male,Bangalore,Medium,Online,HP,30K-50K,Cash,Frequent,1
CUST02695,19,Male,Ahmedabad,High,Online,Asus,30K-50K,Credit Card,Occasional,2
CUST02696,27,Male,Mumbai,Medium,Online,Lenovo,30K-50K,Debit Card,Rare,4
CUST02697,51,Female,Bangalore,High,Offline,Acer,50K-80K,Debit Card,Rare,4
CUST02698,33,Male,Pune,Low,Online,Lenovo,50K-80K,Debit Card,Rare,2
CUST02699,56,Female,Chennai,Low,Online,Asus,Below 30K,UPI,Frequent,2
CUST02700,39,Female,Pune,Medium,Offline,Asus,Below 30K,UPI,Rare,5
CUST02701,29,Male,Kolkata,High,Offline,Lenovo,Above 1.2L,Cash,Occasional,4
CUST02702,41,Male,Hyderabad,High,Online,Asus,30K-50K,UPI,Rare,3
CUST02703,57,Female,Pune,Medium,Offline,HP,30K-50K,EMI,Frequent,2
CUST02704,55,Female,Pune,Medium,Offline,Lenovo,50K-80K,Debit Card,Rare,5
CUST02705,27,Male,Pune,Medium,Online,Lenovo,30K-50K,Debit Card,Rare,2
CUST02706,52,Male,Pune,High,Offline,Dell,30K-50K,Credit Card,Rare,4
CUST02707,49,Male,Pune,Medium,Online,Acer,30K-50K,Credit Card,Rare,1
CUST02708,24,Female,Bangalore,Medium,Online,Lenovo,50K-80K,EMI,Rare,1
CUST02709,38,Male,Bangalore,Medium,Online,MSI,30K-50K,Credit Card,Occasional,4
CUST02710,37,Male,Pune,Medium,Online,Dell,80K-1.2L,Cash,Rare,3
CUST02711,43,Female,Delhi,Medium,Online,Asus,30K-50K,Cash,Rare,5
CUST02712,21,Female,Delhi,High,Offline,Acer,50K-80K,Debit Card,Rare,2
CUST02713,39,Male,Bangalore,Medium,Online,Acer,Below 30K,Cash,Rare,2
CUST02714,32,Male,Chennai,High,Online,Asus,30K-50K,Credit Card,Rare,2
CUST02715,57,Female,Hyderabad,Low,Online,HP,50K-80K,EMI,Rare,5
CUST02716,38,Male,Ahmedabad,Medium,Offline,Samsung,30K-50K,Cash,Rare,5
CUST02717,32,Male,Pune,Medium,Online,Samsung,50K-80K,Debit Card,Rare,4
CUST02718,39,Female,Chennai,Medium,Online,Dell,30K-50K,Debit Card,Rare,5
CUST02719,45,Male,Delhi,High,Online,Lenovo,Below 30K,Credit Card,Rare,2
CUST02720,31,Female,Delhi,Low,Offline,Dell,50K-80K,Cash,Rare,2
CUST02721,44,Female,Chennai,Low,Online,Asus,50K-80K,Credit Card,Occasional,5
CUST02722,58,Male,Hyderabad,Medium,Offline,Asus,Below 30K,Debit Card,Rare,5
CUST02723,57,Male,Bangalore,Low,Online,MSI,80K-1.2L,EMI,Rare,4
CUST02724,45,Female,Hyderabad,High,Online,Samsung,30K-50K,Cash,Occasional,1
CUST02725,43,Female,Kolkata,Low,Online,HP,Below 30K,EMI,Rare,5
CUST02726,19,Female,Kolkata,Medium,Offline,Samsung,30K-50K,Cash,Rare,1
CUST02727,42,Female,Delhi,Low,Online,Acer,30K-50K,Debit Card,Rare,3
CUST02728,20,Male,Ahmedabad,Medium,Online,Acer,Below 30K,Cash,Occasional,1
CUST02729,25,Female,Kolkata,Medium,Online,Asus,50K-80K,Debit Card,Occasional,5
CUST02730,50,Male,Delhi,Low,Online,Dell,30K-50K,UPI,Occasional,2
CUST02731,59,Male,Pune,Medium,Online,Acer,30K-50K,Debit Card,Occasional,2
CUST02732,52,Male,Jaipur,Medium,Offline,MSI,Above 1.2L,Debit Card,Occasional,5
CUST02733,23,Male,Jaipur,High,Online,MSI,30K-50K,Cash,Occasional,4
CUST02734,56,Female,Mumbai,Low,Online,Lenovo,30K-50K,EMI,Rare,5
CUST02735,40,Male,Pune,Medium,Online,Lenovo,30K-50K,Debit Card,Rare,5
CUST02736,42,Male,Jaipur,High,Online,Dell,30K-50K,Cash,Frequent,4
CUST02737,36,Male,Hyderabad,Medium,Online,Samsung,30K-50K,Debit Card,Frequent,4
CUST02738,22,Female,Mumbai,High,Online,Samsung,30K-50K,Credit Card,Rare,3
CUST02739,28,Female,Delhi,High,Offline,HP,50K-80K,Credit Card,Rare,3
CUST02740,29,Male,Chennai,Medium,Online,Lenovo,50K-80K,Credit Card,Occasional,3
CUST02741,27,Male,Chennai,Medium,Offline,Dell,50K-80K,Credit Card,Rare,4
CUST02742,25,Male,Delhi,Low,Online,Dell,50K-80K,EMI,Rare,1
CUST02743,41,Female,Ahmedabad,Medium,Online,Asus,30K-50K,Debit Card,Occasional,5
CUST02744,45,Female,Delhi,High,Offline,Acer,Below 30K,Credit Card,Rare,3
CUST02745,58,Male,Bangalore,Medium,Offline,Asus,50K-80K,Cash,Rare,1
CUST02746,53,Female,Chennai,Medium,Online,Acer,30K-50K,Credit Card,Occasional,5
CUST02747,54,Male,Jaipur,Medium,Online,HP,Below 30K,UPI,Rare,1
CUST02748,38,Female,Mumbai,Low,Online,HP,50K-80K,UPI,Frequent,2
CUST02749,25,Male,Ahmedabad,High,Online,HP,30K-50K,EMI,Frequent,2
CUST02750,26,Male,Kolkata,Medium,Online,Dell,50K-80K,UPI,Occasional,5
CUST02751,32,Male,Pune,Low,Offline,Dell,30K-50K,Cash,Frequent,1
CUST02752,57,Male,Ahmedabad,High,Online,Samsung,Above 1.2L,Credit Card,Rare,1
CUST02753,35,Female,Kolkata,Medium,Online,Asus,50K-80K,UPI,Rare,4
CUST02754,59,Male,Ahmedabad,Medium,Online,Lenovo,Below 30K,UPI,Occasional,3
CUST02755,37,Female,Ahmedabad,Medium,Online,MSI,50K-80K,EMI,Rare,5
CUST02756,23,Female,Jaipur,Medium,Online,Acer,50K-80K,UPI,Rare,1
CUST02757,29,Male,Delhi,High,Online,Acer,50K-80K,Credit Card,Occasional,3
CUST02758,19,Male,Bangalore,Medium,Offline,HP,30K-50K,Debit Card,Occasional,5
CUST02759,24,Male,Mumbai,Medium,Online,Samsung,30K-50K,Credit Card,Occasional,1
CUST02760,33,Female,Chennai,Low,Offline,Acer,30K-50K,UPI,Occasional,2
CUST02761,20,Male,Kolkata,High,Online,Apple,30K-50K,UPI,Occasional,1
CUST02762,20,Male,Mumbai,Low,Offline,HP,80K-1.2L,UPI,Occasional,2
CUST02763,44,Male,Ahmedabad,High,Offline,MSI,30K-50K,EMI,Rare,2
CUST02764,57,Female,Delhi,Medium,Offline,Acer,Below 30K,Cash,Rare,4
CUST02765,55,Male,Mumbai,Medium,Offline,Asus,30K-50K,Credit Card,Occasional,4
CUST02766,50,Male,Delhi,High,Online,Acer,80K-1.2L,UPI,Rare,3
CUST02767,45,Male,Kolkata,Low,Offline,Dell,50K-80K,Debit Card,Frequent,5
CUST02768,18,Male,Jaipur,Medium,Offline,Asus,50K-80K,EMI,Occasional,3
CUST02769,25,Female,Jaipur,Medium,Online,Asus,80K-1.2L,Cash,Occasional,4
CUST02770,54,Male,Delhi,Medium,Online,Asus,80K-1.2L,UPI,Frequent,3
CUST02771,49,Female,Delhi,Medium,Online,Apple,50K-80K,Credit Card,Occasional,5
CUST02772,54,Female,Bangalore,Medium,Online,Apple,30K-50K,Debit Card,Rare,5
CUST02773,21,Female,Pune,Medium,Online,Acer,Below 30K,EMI,Rare,1
CUST02774,47,Female,Bangalore,High,Online,HP,50K-80K,Credit Card,Rare,3
CUST02775,23,Male,Mumbai,Medium,Online,Samsung,30K-50K,Credit Card,Rare,4
CUST02776,36,Male,Hyderabad,Medium,Offline,Acer,50K-80K,EMI,Rare,1
CUST02777,49,Female,Bangalore,High,Online,Acer,30K-50K,Credit Card,Occasional,3
CUST02778,26,Male,Mumbai,Medium,Offline,Samsung,50K-80K,Debit Card,Rare,5
CUST02779,29,Female,Chennai,Low,Online,Samsung,Below 30K,Debit Card,Rare,4
CUST02780,28,Male,Mumbai,Medium,Online,Acer,Below 30K,Credit Card,Rare,3
CUST02781,33,Female,Mumbai,Low,Online,Samsung,50K-80K,UPI,Rare,5
CUST02782,18,Female,Delhi,Low,Online,MSI,30K-50K,Credit Card,Rare,5
CUST02783,38,Male,Ahmedabad,Low,Online,Dell,50K-80K,UPI,Rare,3
CUST02784,47,Male,Delhi,Low,Online,Asus,50K-80K,Credit Card,Occasional,3
CUST02785,30,Female,Delhi,Medium,Online,Lenovo,Above 1.2L,Cash,Rare,4
CUST02786,51,Female,Ahmedabad,Low,Online,MSI,80K-1.2L,Debit Card,Rare,1
CUST02787,21,Male,Hyderabad,Low,Online,HP,30K-50K,Credit Card,Rare,5
CUST02788,45,Female,Chennai,Low,Online,HP,50K-80K,Debit Card,Occasional,1
CUST02789,55,Male,Bangalore,Low,Online,Asus,Below 30K,EMI,Occasional,1
CUST02790,48,Male,Mumbai,Low,Online,HP,30K-50K,Cash,Frequent,5
CUST02791,44,Female,Bangalore,Medium,Online,Asus,50K-80K,UPI,Occasional,3
CUST02792,22,Female,Jaipur,High,Online,HP,50K-80K,EMI,Rare,5
CUST02793,42,Female,Kolkata,High,Online,Acer,30K-50K,Cash,Rare,1
CUST02794,20,Female,Hyderabad,High,Online,Dell,30K-50K,EMI,Rare,4
CUST02795,50,Male,Kolkata,Low,Online,MSI,80K-1.2L,Debit Card,Occasional,5
CUST02796,21,Female,Mumbai,Low,Online,MSI,30K-50K,Cash,Rare,4
CUST02797,42,Male,Mumbai,Low,Online,HP,80K-1.2L,EMI,Occasional,3
CUST02798,37,Male,Chennai,Medium,Online,MSI,50K-80K,UPI,Rare,3
CUST02799,51,Male,Bangalore,Low,Online,HP,30K-50K,Cash,Rare,4
CUST02800,43,Male,Ahmedabad,Medium,Offline,Samsung,Below 30K,Cash,Rare,4
CUST02801,22,Male,Pune,Low,Offline,Samsung,30K-50K,EMI,Occasional,5
CUST02802,52,Male,Pune,Low,Online,Samsung,80K-1.2L,Credit Card,Rare,3
CUST02803,45,Male,Ahmedabad,High,Offline,Lenovo,80K-1.2L,UPI,Occasional,4
CUST02804,46,Male,Pune,Medium,Online,MSI,50K-80K,UPI,Rare,2
CUST02805,26,Female,Delhi,High,Online,Dell,30K-50K,EMI,Rare,5
CUST02806,55,Male,Chennai,Medium,Offline,MSI,50K-80K,Debit Card,Rare,5
CUST02807,23,Male,Hyderabad,High,Offline,Acer,30K-50K,Debit Card,Rare,2
CUST02808,36,Female,Bangalore,Medium,Online,Dell,50K-80K,Credit Card,Rare,3
CUST02809,28,Female,Bangalore,High,Online,MSI,30K-50K,Credit Card,Rare,4
CUST02810,19,Female,Hyderabad,Low,Online,Dell,80K-1.2L,EMI,Rare,4
CUST02811,26,Male,Mumbai,Medium,Online,MSI,50K-80K,Debit Card,Occasional,3
CUST02812,38,Female,Mumbai,Medium,Online,HP,30K-50K,UPI,Rare,2
CUST02813,41,Male,Kolkata,Medium,Online,Apple,80K-1.2L,Debit Card,Rare,2
CUST02814,51,Male,Mumbai,High,Offline,Samsung,30K-50K,EMI,Occasional,2
CUST02815,39,Male,Ahmedabad,High,Online,HP,30K-50K,Debit Card,Occasional,5
CUST02816,20,Female,Delhi,Medium,Offline,Asus,Below 30K,Cash,Rare,4
CUST02817,29,Male,Hyderabad,Medium,Online,Samsung,50K-80K,EMI,Occasional,1
CUST02818,45,Male,Kolkata,Medium,Online,MSI,80K-1.2L,Cash,Occasional,5
CUST02819,47,Male,Chennai,High,Online,Lenovo,80K-1.2L,EMI,Rare,5
CUST02820,43,Female,Mumbai,Medium,Online,Dell,50K-80K,UPI,Rare,4
CUST02821,38,Female,Bangalore,Low,Online,Asus,Below 30K,EMI,Rare,3
CUST02822,45,Male,Chennai,Medium,Online,Acer,Below 30K,EMI,Rare,4
CUST02823,43,Female,Delhi,Low,Online,Samsung,30K-50K,EMI,Frequent,3
CUST02824,50,Male,Delhi,Medium,Online,Asus,80K-1.2L,EMI,Rare,4
CUST02825,38,Female,Delhi,Medium,Online,Samsung,Above 1.2L,Credit Card,Rare,5
CUST02826,52,Male,Mumbai,Medium,Online,Apple,30K-50K,Cash,Frequent,2
CUST02827,51,Female,Delhi,Medium,Online,MSI,50K-80K,EMI,Occasional,5
CUST02828,58,Male,Hyderabad,Low,Online,Dell,50K-80K,EMI,Rare,5
CUST02829,35,Female,Bangalore,Low,Online,HP,Below 30K,Credit Card,Occasional,1
CUST02830,28,Male,Kolkata,Medium,Offline,Dell,50K-80K,Debit Card,Occasional,5
CUST02831,40,Male,Mumbai,Low,Online,Samsung,80K-1.2L,Credit Card,Occasional,5
CUST02832,39,Male,Ahmedabad,Medium,Online,Lenovo,30K-50K,Credit Card,Rare,5
CUST02833,34,Male,Chennai,High,Online,Dell,80K-1.2L,Credit Card,Rare,1
CUST02834,22,Male,Jaipur,High,Online,Asus,30K-50K,EMI,Rare,3
CUST02835,28,Female,Chennai,High,Online,Asus,Below 30K,Credit Card,Rare,1
CUST02836,47,Male,Delhi,High,Online,HP,30K-50K,Credit Card,Rare,2
CUST02837,32,Female,Bangalore,Medium,Offline,HP,80K-1.2L,Credit Card,Occasional,3
CUST02838,44,Female,Kolkata,Low,Online,HP,30K-50K,EMI,Rare,1
CUST02839,52,Female,Hyderabad,Low,Online,Acer,50K-80K,UPI,Rare,2
CUST02840,50,Female,Pune,High,Online,MSI,50K-80K,UPI,Occasional,2
CUST02841,37,Female,Chennai,Medium,Online,Lenovo,30K-50K,Debit Card,Rare,4
CUST02842,33,Male,Pune,Low,Online,Acer,80K-1.2L,EMI,Occasional,4
CUST02843,51,Female,Bangalore,Medium,Offline,Samsung,30K-50K,Credit Card,Occasional,5
CUST02844,19,Male,Pune,Medium,Offline,Acer,80K-1.2L,Credit Card,Frequent,3
CUST02845,52,Female,Chennai,Medium,Offline,Acer,Below 30K,Credit Card,Rare,1
CUST02846,57,Female,Ahmedabad,High,Online,Samsung,50K-80K,UPI,Occasional,5
CUST02847,45,Male,Jaipur,Medium,Offline,Dell,50K-80K,Credit Card,Occasional,3
CUST02848,56,Male,Pune,High,Online,Apple,80K-1.2L,Credit Card,Occasional,4
CUST02849,23,Male,Ahmedabad,Medium,Offline,Samsung,30K-50K,UPI,Occasional,1
CUST02850,26,Female,Ahmedabad,Medium,Offline,MSI,50K-80K,Credit Card,Rare,2
CUST02851,37,Female,Delhi,High,Online,Dell,30K-50K,Debit Card,Rare,2
CUST02852,18,Male,Jaipur,High,Online,Samsung,30K-50K,Cash,Occasional,5
CUST02853,25,Female,Hyderabad,Low,Online,HP,Below 30K,Debit Card,Occasional,5
CUST02854,40,Female,Chennai,Low,Offline,Samsung,Below 30K,EMI,Occasional,1
CUST02855,20,Male,Kolkata,Medium,Online,Lenovo,80K-1.2L,Debit Card,Rare,2
CUST02856,21,Male,Kolkata,Medium,Offline,Samsung,50K-80K,Debit Card,Rare,5
CUST02857,42,Female,Pune,Medium,Online,Acer,30K-50K,UPI,Rare,2
CUST02858,55,Female,Jaipur,High,Online,Dell,80K-1.2L,EMI,Occasional,4
CUST02859,32,Female,Pune,Low,Online,MSI,Below 30K,Debit Card,Occasional,5
CUST02860,38,Male,Jaipur,Medium,Offline,Asus,50K-80K,Cash,Rare,3
CUST02861,52,Male,Chennai,Low,Online,MSI,80K-1.2L,Debit Card,Occasional,5
CUST02862,31,Male,Chennai,High,Online,Acer,80K-1.2L,Credit Card,Rare,4
CUST02863,53,Male,Hyderabad,High,Online,MSI,30K-50K,UPI,Rare,1
CUST02864,29,Male,Ahmedabad,Medium,Online,Dell,50K-80K,Credit Card,Rare,2
CUST02865,34,Female,Jaipur,Low,Online,Asus,30K-50K,EMI,Occasional,1
CUST02866,56,Male,Mumbai,Medium,Online,Samsung,80K-1.2L,EMI,Occasional,5
CUST02867,26,Female,Mumbai,Medium,Offline,Dell,50K-80K,UPI,Rare,3
CUST02868,52,Male,Ahmedabad,Medium,Offline,Samsung,50K-80K,Debit Card,Rare,1
CUST02869,30,Female,Pune,High,Online,Dell,Below 30K,EMI,Occasional,3
CUST02870,32,Male,Jaipur,High,Offline,Samsung,50K-80K,Cash,Rare,5
CUST02871,35,Male,Bangalore,Medium,Offline,Acer,50K-80K,UPI,Frequent,3
CUST02872,50,Male,Kolkata,Medium,Online,Samsung,50K-80K,Credit Card,Occasional,3
CUST02873,23,Female,Bangalore,Low,Online,Dell,50K-80K,Cash,Rare,4
CUST02874,44,Female,Kolkata,Medium,Online,HP,80K-1.2L,UPI,Rare,1
CUST02875,40,Male,Mumbai,Medium,Online,MSI,50K-80K,Cash,Rare,5
CUST02876,44,Male,Chennai,Medium,Online,Asus,30K-50K,UPI,Rare,4
CUST02877,51,Female,Hyderabad,Low,Offline,Samsung,80K-1.2L,Credit Card,Occasional,3
CUST02878,55,Male,Delhi,Low,Offline,Lenovo,Below 30K,Debit Card,Rare,4
CUST02879,31,Male,Pune,Low,Online,Apple,50K-80K,UPI,Occasional,4
CUST02880,53,Female,Ahmedabad,Medium,Online,MSI,80K-1.2L,EMI,Rare,3
CUST02881,25,Female,Mumbai,Medium,Online,Acer,Below 30K,Credit Card,Frequent,5
CUST02882,52,Male,Chennai,Medium,Offline,Asus,80K-1.2L,Credit Card,Rare,2
CUST02883,36,Male,Chennai,Medium,Online,HP,50K-80K,Cash,Occasional,4
CUST02884,47,Female,Kolkata,Medium,Online,Asus,50K-80K,EMI,Occasional,1
CUST02885,31,Male,Chennai,High,Online,Lenovo,30K-50K,Cash,Rare,3
CUST02886,37,Male,Jaipur,Medium,Online,Acer,30K-50K,Credit Card,Rare,2
CUST02887,42,Female,Pune,High,Online,Asus,Above 1.2L,UPI,Occasional,4
CUST02888,57,Female,Delhi,Medium,Offline,MSI,30K-50K,EMI,Rare,3
CUST02889,41,Male,Mumbai,Medium,Online,HP,50K-80K,Credit Card,Rare,3
CUST02890,31,Female,Jaipur,Low,Offline,Acer,Below 30K,EMI,Frequent,4
CUST02891,43,Female,Mumbai,Medium,Online,HP,30K-50K,UPI,Rare,1
CUST02892,55,Male,Hyderabad,High,Online,Acer,50K-80K,Debit Card,Rare,3
CUST02893,40,Female,Delhi,High,Online,Apple,30K-50K,Cash,Occasional,3
CUST02894,39,Male,Chennai,High,Offline,Lenovo,Above 1.2L,Cash,Occasional,4
CUST02895,36,Male,Hyderabad,Low,Offline,Apple,50K-80K,Credit Card,Rare,2
CUST02896,20,Female,Kolkata,Medium,Online,MSI,50K-80K,Credit Card,Rare,3
CUST02897,59,Male,Hyderabad,Medium,Offline,MSI,Below 30K,UPI,Occasional,3
CUST02898,36,Male,Bangalore,Medium,Online,MSI,Above 1.2L,Credit Card,Rare,4
CUST02899,26,Male,Kolkata,Low,Online,Dell,30K-50K,Credit Card,Occasional,3
CUST02900,45,Male,Delhi,High,Online,MSI,50K-80K,Credit Card,Rare,4
CUST02901,37,Female,Pune,High,Offline,HP,30K-50K,EMI,Occasional,1
CUST02902,24,Female,Bangalore,Medium,Online,Apple,30K-50K,EMI,Rare,4
CUST02903,31,Female,Mumbai,Low,Online,HP,50K-80K,Debit Card,Frequent,2
CUST02904,26,Male,Ahmedabad,Low,Online,Acer,50K-80K,EMI,Rare,3
CUST02905,36,Male,Ahmedabad,Medium,Online,Samsung,30K-50K,Cash,Rare,1
CUST02906,31,Male,Bangalore,Medium,Online,HP,30K-50K,Debit Card,Rare,3
CUST02907,55,Male,Pune,High,Online,Dell,50K-80K,Credit Card,Rare,3
CUST02908,53,Male,Jaipur,Medium,Online,HP,30K-50K,Cash,Rare,4
CUST02909,57,Female,Ahmedabad,Medium,Offline,Acer,30K-50K,Debit Card,Occasional,3
CUST02910,34,Female,Bangalore,Medium,Online,Samsung,30K-50K,Debit Card,Occasional,1
CUST02911,47,Female,Delhi,Low,Online,Acer,30K-50K,Cash,Rare,5
CUST02912,26,Male,Pune,High,Online,Apple,Below 30K,Debit Card,Rare,3
CUST02913,50,Female,Pune,Medium,Online,MSI,30K-50K,Cash,Occasional,4
CUST02914,42,Male,Jaipur,High,Offline,Lenovo,50K-80K,Debit Card,Rare,2
CUST02915,31,Male,Kolkata,Medium,Online,Asus,Below 30K,Debit Card,Rare,3
CUST02916,28,Female,Chennai,Medium,Offline,Samsung,50K-80K,Debit Card,Rare,4
CUST02917,52,Female,Ahmedabad,Low,Offline,Apple,Above 1.2L,Cash,Rare,3
CUST02918,58,Male,Chennai,Medium,Offline,Samsung,Above 1.2L,Debit Card,Rare,5
CUST02919,31,Male,Chennai,Medium,Online,Dell,80K-1.2L,EMI,Occasional,5
CUST02920,47,Male,Delhi,Medium,Online,Asus,30K-50K,EMI,Rare,1
CUST02921,58,Female,Mumbai,Medium,Online,HP,Below 30K,EMI,Occasional,5
CUST02922,21,Male,Chennai,Low,Offline,Apple,80K-1.2L,EMI,Rare,4
CUST02923,21,Female,Pune,High,Online,Asus,Below 30K,EMI,Rare,5
CUST02924,45,Male,Jaipur,High,Online,MSI,30K-50K,Credit Card,Rare,4
CUST02925,25,Male,Jaipur,Low,Online,MSI,50K-80K,Debit Card,Frequent,3
CUST02926,19,Male,Mumbai,High,Online,Apple,30K-50K,UPI,Rare,1
CUST02927,58,Male,Kolkata,Low,Offline,MSI,80K-1.2L,Credit Card,Rare,1
CUST02928,39,Male,Pune,Medium,Online,HP,50K-80K,Cash,Rare,5
CUST02929,58,Female,Pune,Medium,Online,Acer,50K-80K,Credit Card,Rare,2
CUST02930,33,Female,Hyderabad,High,Online,Apple,80K-1.2L,UPI,Rare,5
CUST02931,46,Female,Chennai,Low,Online,Dell,30K-50K,Credit Card,Rare,2
CUST02932,47,Female,Bangalore,Medium,Offline,Asus,50K-80K,Debit Card,Rare,5
CUST02933,29,Female,Jaipur,Medium,Offline,Asus,30K-50K,EMI,Frequent,4
CUST02934,52,Female,Chennai,Medium,Online,Asus,50K-80K,Debit Card,Rare,4
CUST02935,28,Female,Ahmedabad,Medium,Online,Apple,Below 30K,Credit Card,Occasional,2
CUST02936,38,Male,Mumbai,Low,Online,HP,50K-80K,UPI,Rare,1
CUST02937,38,Male,Pune,Medium,Offline,Apple,Above 1.2L,Cash,Rare,2
CUST02938,22,Male,Hyderabad,High,Offline,Apple,Below 30K,Debit Card,Frequent,3
CUST02939,37,Male,Mumbai,High,Offline,MSI,Below 30K,UPI,Occasional,1
CUST02940,54,Male,Chennai,High,Online,Acer,Below 30K,Cash,Occasional,2
CUST02941,20,Female,Kolkata,Medium,Offline,Asus,30K-50K,EMI,Occasional,3
CUST02942,50,Male,Ahmedabad,Medium,Offline,HP,30K-50K,Debit Card,Frequent,3
CUST02943,26,Male,Chennai,Medium,Online,Lenovo,80K-1.2L,Debit Card,Rare,5
CUST02944,26,Male,Bangalore,Low,Online,Samsung,30K-50K,EMI,Rare,2
CUST02945,21,Male,Delhi,High,Offline,HP,30K-50K,EMI,Rare,4
CUST02946,52,Male,Chennai,Low,Online,MSI,50K-80K,Credit Card,Occasional,5
CUST02947,34,Male,Chennai,High,Online,Apple,30K-50K,Cash,Occasional,1
CUST02948,51,Male,Kolkata,Low,Online,Dell,30K-50K,UPI,Occasional,4
CUST02949,41,Male,Pune,High,Online,HP,50K-80K,EMI,Rare,3
CUST02950,49,Female,Jaipur,Low,Online,Asus,50K-80K,Credit Card,Frequent,1
CUST02951,18,Female,Delhi,Low,Online,Dell,Below 30K,Cash,Rare,5
CUST02952,25,Male,Kolkata,Medium,Offline,Lenovo,Below 30K,Cash,Occasional,3
CUST02953,40,Male,Jaipur,Low,Offline,Lenovo,30K-50K,Debit Card,Rare,3
CUST02954,57,Male,Bangalore,Medium,Offline,Samsung,30K-50K,Credit Card,Frequent,3
CUST02955,29,Female,Mumbai,Medium,Online,Dell,30K-50K,Credit Card,Rare,4
CUST02956,29,Male,Delhi,Low,Online,MSI,50K-80K,Debit Card,Rare,5
CUST02957,32,Male,Hyderabad,High,Online,Lenovo,80K-1.2L,UPI,Frequent,5
CUST02958,58,Female,Kolkata,Medium,Online,Dell,30K-50K,EMI,Frequent,4
CUST02959,36,Male,Mumbai,Medium,Online,Apple,50K-80K,Debit Card,Rare,5
CUST02960,43,Male,Mumbai,Medium,Offline,Dell,30K-50K,EMI,Frequent,3
CUST02961,46,Male,Chennai,Medium,Online,Apple,50K-80K,Credit Card,Occasional,3
CUST02962,39,Female,Chennai,Medium,Online,Samsung,50K-80K,Debit Card,Rare,3
CUST02963,57,Female,Hyderabad,Low,Online,MSI,80K-1.2L,UPI,Rare,5
CUST02964,38,Female,Hyderabad,Medium,Online,Asus,30K-50K,EMI,Rare,2
CUST02965,55,Male,Hyderabad,Medium,Offline,Asus,Below 30K,EMI,Rare,1
CUST02966,37,Male,Mumbai,Medium,Offline,Lenovo,50K-80K,EMI,Occasional,2
CUST02967,46,Female,Jaipur,Medium,Online,Acer,30K-50K,Credit Card,Rare,4
CUST02968,21,Female,Pune,Medium,Online,Acer,30K-50K,EMI,Occasional,2
CUST02969,24,Male,Pune,Low,Online,Dell,Below 30K,Cash,Occasional,2
CUST02970,45,Female,Pune,Medium,Offline,MSI,50K-80K,EMI,Occasional,4
CUST02971,45,Male,Delhi,Medium,Online,Samsung,30K-50K,Credit Card,Frequent,2
CUST02972,21,Male,Delhi,Low,Online,Apple,Above 1.2L,Debit Card,Occasional,1
CUST02973,39,Female,Hyderabad,Low,Online,Asus,30K-50K,EMI,Rare,5
CUST02974,29,Male,Pune,Low,Online,MSI,30K-50K,EMI,Occasional,4
CUST02975,20,Female,Bangalore,High,Online,Asus,50K-80K,Debit Card,Frequent,2
CUST02976,39,Male,Chennai,Medium,Online,Asus,30K-50K,Cash,Rare,3
CUST02977,19,Male,Bangalore,Low,Online,Lenovo,30K-50K,Credit Card,Frequent,3
CUST02978,41,Female,Pune,Low,Online,Asus,30K-50K,Debit Card,Rare,4
CUST02979,51,Female,Pune,Medium,Offline,Samsung,30K-50K,Credit Card,Rare,3
CUST02980,44,Male,Chennai,Medium,Online,Acer,50K-80K,Debit Card,Occasional,1
CUST02981,58,Male,Pune,Medium,Online,Samsung,30K-50K,UPI,Occasional,2
CUST02982,18,Female,Kolkata,High,Offline,HP,80K-1.2L,Cash,Occasional,1
CUST02983,25,Male,Mumbai,Medium,Offline,Lenovo,50K-80K,UPI,Rare,1
CUST02984,40,Female,Chennai,Low,Online,Dell,30K-50K,Debit Card,Occasional,5
CUST02985,55,Female,Pune,Medium,Online,HP,30K-50K,Debit Card,Occasional,2
